Date,Open,High,Low,Close,Volume
07/31/2012,"1.84","1.86","1.82","1.83","23,625,924"
07/30/2012,"1.97","2.02","1.81","1.82","30,990,632"
07/27/2012,"1.91","1.98","1.87","1.97","25,094,546"
07/26/2012,"1.99","2.00","1.84","1.88","33,945,110"
07/25/2012,"1.99","2.00","1.92","1.93","42,661,019"
07/24/2012,"2.04","2.07","1.97","1.99","22,510,163"
07/23/2012,"2.07","2.09","2.04","2.04","20,801,166"
07/20/2012,"2.14","2.15","2.08","2.12","23,527,014"
07/19/2012,"2.18","2.21","2.14","2.15","21,538,192"
07/18/2012,"2.09","2.24","2.07","2.14","43,231,304"
07/17/2012,"2.33","2.35","2.16","2.22","38,541,985"
07/16/2012,"2.29","2.40","2.26","2.40","26,158,647"
07/13/2012,"2.20","2.29","2.19","2.28","19,573,700"
07/12/2012,"2.09","2.20","2.05","2.18","16,885,067"
07/11/2012,"2.10","2.11","2.07","2.10","9,577,750"
07/10/2012,"2.10","2.17","2.06","2.08","11,375,293"
07/09/2012,"2.06","2.12","2.04","2.10","13,656,148"
07/06/2012,"2.07","2.12","2.05","2.07","11,769,927"
07/05/2012,"2.05","2.11","2.05","2.08","18,808,009"
07/03/2012,"2.04","2.07","2.03","2.04","14,206,935"
07/02/2012,"2.09","2.12","2.01","2.03","19,733,030"
06/29/2012,"2.19","2.19","2.07","2.09","16,885,577"
06/28/2012,"2.13","2.14","2.04","2.09","13,710,613"
06/27/2012,"2.13","2.16","2.10","2.13","15,707,926"
06/26/2012,"2.14","2.16","2.09","2.11","39,207,775"
06/25/2012,"2.26","2.27","2.18","2.21","22,547,813"
06/22/2012,"2.17","2.27","2.16","2.25","45,711,827"
06/21/2012,"2.28","2.29","2.12","2.15","28,378,454"
06/20/2012,"2.23","2.30","2.21","2.25","51,335,183"
06/19/2012,"2.13","2.18","2.10","2.14","13,665,448"
06/18/2012,"2.00","2.16","1.97","2.12","18,851,959"
06/15/2012,"1.96","2.00","1.92","1.99","9,701,065"
06/14/2012,"2.01","2.04","1.91","1.96","13,082,428"
06/13/2012,"1.97","2.04","1.96","1.98","12,665,577"
06/12/2012,"1.95","1.99","1.92","1.98","8,534,920"
06/11/2012,"2.02","2.07","1.93","1.94","9,539,215"
06/08/2012,"1.92","2.01","1.88","2.01","13,218,149"
06/07/2012,"1.99","1.99","1.92","1.93","7,380,233"
06/06/2012,"1.88","1.96","1.88","1.95","13,657,633"
06/05/2012,"1.86","1.89","1.84","1.86","9,463,285"
06/04/2012,"1.87","1.89","1.81","1.86","15,462,526"
06/01/2012,"1.90","1.94","1.85","1.88","13,285,664"
05/31/2012,"2.00","2.02","1.92","1.97","16,780,532"
05/30/2012,"2.07","2.09","2.02","2.03","19,607,135"
05/29/2012,"2.00","2.13","2.00","2.11","24,748,780"
05/25/2012,"2.01","2.03","1.95","1.99","11,355,150"
05/24/2012,"2.08","2.08","1.98","2.02","16,132,817"
05/23/2012,"2.04","2.07","1.97","2.07","18,305,254"
05/22/2012,"2.01","2.09","2.00","2.05","35,492,586"
05/21/2012,"1.84","1.95","1.81","1.92","22,127,573"
05/18/2012,"1.89","1.90","1.79","1.84","24,247,330"
05/17/2012,"1.95","1.99","1.88","1.90","17,235,663"
05/16/2012,"1.97","2.01","1.93","1.95","18,857,914"
05/15/2012,"2.02","2.06","1.95","1.96","23,785,254"
05/14/2012,"2.13","2.14","2.00","2.00","20,712,651"
05/11/2012,"2.17","2.23","2.14","2.15","18,318,094"
05/10/2012,"2.20","2.31","2.16","2.20","83,344,586"
05/09/2012,"2.02","2.05","1.98","2.00","29,217,450"
05/08/2012,"2.17","2.18","1.96","2.01","46,457,748"
05/07/2012,"2.13","2.17","2.11","2.16","17,369,553"
05/04/2012,"2.15","2.16","2.09","2.12","18,712,309"
05/03/2012,"2.26","2.27","2.14","2.16","12,631,616"
05/02/2012,"2.23","2.29","2.23","2.26","7,458,773"
05/01/2012,"2.21","2.28","2.21","2.25","9,884,215"
04/30/2012,"2.22","2.22","2.17","2.21","6,209,226"
04/27/2012,"2.24","2.24","2.19","2.22","8,853,084"
04/26/2012,"2.20","2.23","2.19","2.23","6,414,292"
04/25/2012,"2.14","2.20","2.14","2.19","10,682,006"
04/24/2012,"2.12","2.15","2.07","2.12","10,117,015"
04/23/2012,"2.19","2.20","2.11","2.13","13,360,739"
04/20/2012,"2.21","2.25","2.20","2.21","12,326,623"
04/19/2012,"2.18","2.23","2.17","2.21","11,623,183"
04/18/2012,"2.14","2.18","2.10","2.18","12,346,454"
04/17/2012,"2.16","2.20","2.14","2.15","16,733,087"
04/16/2012,"2.23","2.25","2.14","2.15","16,496,282"
04/13/2012,"2.26","2.27","2.19","2.24","9,743,710"
04/12/2012,"2.25","2.30","2.19","2.23","15,512,326"
04/11/2012,"2.22","2.22","2.13","2.21","16,581,722"
04/10/2012,"2.21","2.26","2.14","2.16","27,715,063"
04/09/2012,"2.27","2.29","2.21","2.21","24,837,101"
04/05/2012,"2.34","2.36","2.29","2.30","22,642,193"
04/04/2012,"2.35","2.37","2.31","2.33","67,242,309"
04/03/2012,"2.45","2.56","2.44","2.53","16,562,267"
04/02/2012,"2.49","2.53","2.44","2.44","15,427,576"
03/30/2012,"2.50","2.53","2.45","2.48","13,294,694"
03/29/2012,"2.55","2.55","2.47","2.49","11,945,037"
03/28/2012,"2.52","2.56","2.47","2.52","14,324,565"
03/27/2012,"2.48","2.66","2.47","2.53","38,100,834"
03/26/2012,"2.37","2.54","2.34","2.49","47,113,413"
03/23/2012,"2.28","2.31","2.21","2.27","17,558,523"
03/22/2012,"2.33","2.34","2.29","2.29","7,835,303"
03/21/2012,"2.33","2.35","2.31","2.34","9,106,554"
03/20/2012,"2.33","2.35","2.30","2.33","8,505,024"
03/19/2012,"2.35","2.35","2.30","2.33","15,233,806"
03/16/2012,"2.33","2.39","2.32","2.35","10,938,551"
03/15/2012,"2.35","2.37","2.32","2.33","8,573,949"
03/14/2012,"2.40","2.40","2.32","2.35","12,771,972"
03/13/2012,"2.43","2.44","2.37","2.41","15,024,660"
03/12/2012,"2.31","2.42","2.31","2.40","29,467,830"
03/09/2012,"2.21","2.35","2.21","2.32","23,301,369"
03/08/2012,"2.21","2.23","2.20","2.20","9,499,015"
03/07/2012,"2.21","2.22","2.19","2.21","5,472,471"
03/06/2012,"2.22","2.22","2.17","2.21","8,606,244"
03/05/2012,"2.29","2.29","2.23","2.25","7,004,077"
03/02/2012,"2.29","2.30","2.25","2.27","8,249,573"
03/01/2012,"2.23","2.30","2.22","2.29","10,551,536"
02/29/2012,"2.25","2.27","2.21","2.23","8,035,268"
02/28/2012,"2.24","2.30","2.21","2.25","9,182,754"
02/27/2012,"2.23","2.27","2.20","2.24","9,089,304"
02/24/2012,"2.28","2.30","2.22","2.25","14,398,005"
02/23/2012,"2.27","2.33","2.24","2.30","12,305,189"
02/22/2012,"2.30","2.31","2.17","2.28","24,824,800"
02/21/2012,"2.32","2.32","2.25","2.30","17,036,837"
02/17/2012,"2.27","2.33","2.23","2.33","20,649,696"
02/16/2012,"2.23","2.30","2.17","2.28","33,294,574"
02/15/2012,"2.21","2.29","2.15","2.24","41,467,183"
02/14/2012,"2.12","2.25","2.09","2.21","27,170,503"
02/13/2012,"2.10","2.14","2.06","2.10","17,367,888"
02/10/2012,"2.15","2.15","1.99","2.07","28,112,114"
02/09/2012,"2.13","2.19","2.10","2.17","19,169,540"
02/08/2012,"2.11","2.13","2.09","2.13","9,354,400"
02/07/2012,"2.12","2.12","2.05","2.11","15,322,561"
02/06/2012,"2.07","2.13","2.07","2.12","9,782,425"
02/03/2012,"2.03","2.09","2.02","2.08","11,466,285"
02/02/2012,"1.98","2.06","1.97","2.02","12,084,162"
02/01/2012,"1.94","1.98","1.93","1.97","7,847,543"
01/31/2012,"1.99","2.00","1.92","1.94","14,350,710"
01/30/2012,"1.97","1.97","1.90","1.97","10,934,696"
01/27/2012,"1.90","1.98","1.90","1.96","11,225,428"
01/26/2012,"1.87","1.97","1.87","1.93","19,065,440"
01/25/2012,"1.82","1.87","1.80","1.86","9,166,689"
01/24/2012,"1.78","1.85","1.76","1.83","12,868,722"
01/23/2012,"1.79","1.81","1.77","1.78","8,918,004"
01/20/2012,"1.79","1.80","1.76","1.77","9,934,345"
01/19/2012,"1.81","1.85","1.77","1.78","18,693,349"
01/18/2012,"1.78","1.79","1.75","1.79","18,902,764"
01/17/2012,"1.77","1.82","1.76","1.77","69,785,862"
01/13/2012,"1.89","1.90","1.51","1.52","82,596,655"
01/12/2012,"1.90","1.91","1.85","1.88","10,939,511"
01/11/2012,"1.84","1.89","1.82","1.88","10,083,597"
01/10/2012,"1.83","1.85","1.82","1.84","10,075,992"
01/09/2012,"1.80","1.83","1.74","1.82","13,454,279"
01/06/2012,"1.81","1.85","1.76","1.79","14,794,320"
01/05/2012,"1.85","1.86","1.79","1.81","15,081,495"
01/04/2012,"1.88","1.91","1.83","1.85","9,450,550"
01/03/2012,"1.93","1.97","1.84","1.87","13,920,796"
