Date,Open,High,Low,Close,Volume
10/27/2010,"1.42","1.43","1.38","1.40","5,347,505"
10/26/2010,"1.39","1.46","1.37","1.42","9,912,625"
10/25/2010,"1.40","1.40","1.38","1.39","1,779,212"
10/22/2010,"1.38","1.40","1.37","1.38","2,415,317"
10/21/2010,"1.37","1.40","1.36","1.38","6,269,991"
10/20/2010,"1.34","1.38","1.34","1.38","4,686,665"
10/19/2010,"1.35","1.36","1.33","1.34","3,676,909"
10/18/2010,"1.37","1.38","1.35","1.35","2,440,938"
10/15/2010,"1.39","1.39","1.35","1.37","4,272,604"
10/14/2010,"1.40","1.40","1.36","1.38","4,419,305"
10/13/2010,"1.38","1.39","1.36","1.37","4,808,120"
10/12/2010,"1.35","1.35","1.34","1.35","3,658,684"
10/11/2010,"1.36","1.38","1.34","1.35","2,567,913"
10/08/2010,"1.36","1.39","1.36","1.36","4,021,654"
10/07/2010,"1.37","1.38","1.36","1.36","2,115,302"
10/06/2010,"1.40","1.42","1.35","1.36","4,703,285"
10/05/2010,"1.41","1.42","1.40","1.41","4,979,045"
10/04/2010,"1.36","1.41","1.35","1.40","9,653,995"
10/01/2010,"1.38","1.38","1.35","1.37","8,986,074"
09/30/2010,"1.47","1.48","1.35","1.36","32,949,409"
09/29/2010,"1.41","1.47","1.41","1.47","29,541,885"
09/28/2010,"1.40","1.43","1.38","1.43","18,216,994"
09/27/2010,"1.36","1.39","1.34","1.37","6,278,961"
09/24/2010,"1.33","1.35","1.31","1.34","8,684,814"
09/23/2010,"1.33","1.34","1.30","1.30","10,021,150"
09/22/2010,"1.39","1.40","1.32","1.32","14,442,255"
09/21/2010,"1.39","1.44","1.38","1.38","11,940,012"
09/20/2010,"1.38","1.42","1.34","1.40","14,212,140"
09/17/2010,"1.40","1.42","1.32","1.35","17,976,888"
09/16/2010,"1.48","1.54","1.39","1.40","40,288,241"
09/15/2010,"1.40","1.47","1.39","1.47","10,271,382"
09/14/2010,"1.37","1.44","1.37","1.41","9,819,445"
09/13/2010,"1.39","1.39","1.37","1.38","5,410,551"
09/10/2010,"1.38","1.40","1.32","1.34","5,798,572"
09/09/2010,"1.40","1.40","1.38","1.38","5,642,962"
09/08/2010,"1.38","1.40","1.37","1.39","4,325,734"
09/07/2010,"1.37","1.40","1.37","1.37","3,650,029"
09/03/2010,"1.39","1.42","1.38","1.40","6,521,347"
09/02/2010,"1.36","1.42","1.35","1.40","7,305,908"
09/01/2010,"1.31","1.38","1.31","1.36","7,435,283"
08/31/2010,"1.31","1.32","1.29","1.30","3,015,183"
08/30/2010,"1.31","1.35","1.31","1.32","10,990,976"
08/27/2010,"1.32","1.32","1.30","1.31","5,694,637"
08/26/2010,"1.33","1.35","1.31","1.32","6,506,047"
08/25/2010,"1.28","1.33","1.24","1.33","7,549,343"
08/24/2010,"1.28","1.31","1.26","1.28","10,096,120"
08/23/2010,"1.27","1.36","1.27","1.34","16,320,452"
08/20/2010,"1.24","1.27","1.23","1.27","4,462,490"
08/19/2010,"1.24","1.28","1.22","1.25","8,686,239"
08/18/2010,"1.31","1.31","1.24","1.25","9,019,989"
08/17/2010,"1.26","1.29","1.25","1.28","6,718,222"
08/16/2010,"1.23","1.25","1.22","1.25","7,293,172"
08/13/2010,"1.21","1.23","1.18","1.22","9,517,705"
08/12/2010,"1.19","1.19","1.16","1.17","10,369,227"
08/11/2010,"1.25","1.26","1.19","1.19","11,964,762"
08/10/2010,"1.31","1.31","1.25","1.27","19,219,310"
08/09/2010,"1.33","1.33","1.30","1.31","12,189,854"
08/06/2010,"1.34","1.34","1.30","1.31","11,132,083"
08/05/2010,"1.44","1.44","1.34","1.36","11,945,712"
08/04/2010,"1.46","1.48","1.39","1.42","13,811,353"
08/03/2010,"1.40","1.46","1.39","1.46","18,465,364"
08/02/2010,"1.37","1.40","1.36","1.39","10,787,186"
07/30/2010,"1.35","1.36","1.30","1.33","6,402,457"
07/29/2010,"1.38","1.39","1.33","1.36","9,238,659"
07/28/2010,"1.37","1.39","1.37","1.38","7,007,752"
07/27/2010,"1.39","1.41","1.35","1.37","9,295,135"
07/26/2010,"1.43","1.43","1.35","1.40","13,836,808"
07/23/2010,"1.41","1.44","1.40","1.42","9,810,745"
07/22/2010,"1.37","1.42","1.36","1.40","14,435,190"
07/21/2010,"1.38","1.39","1.30","1.35","18,801,649"
07/20/2010,"1.46","1.46","1.34","1.35","27,378,493"
07/19/2010,"1.42","1.48","1.39","1.46","37,297,373"
07/16/2010,"1.38","1.42","1.34","1.38","39,318,190"
07/15/2010,"1.33","1.43","1.27","1.33","56,179,513"
07/14/2010,"1.20","1.34","1.18","1.32","62,941,715"
07/13/2010,"1.16","1.24","1.13","1.21","40,200,941"
07/12/2010,"1.20","1.20","1.13","1.14","33,053,584"
07/09/2010,"1.17","1.19","1.10","1.16","60,879,153"
07/08/2010,"1.08","1.17","1.04","1.16","115,793,219"
07/07/2010,"1.09","1.11","1.00","1.05","103,873,817"
07/06/2010,"1.33","1.33","1.06","1.07","103,189,531"
07/02/2010,"1.53","1.54","1.25","1.28","77,127,184"
07/01/2010,"1.67","1.73","1.35","1.46","123,448,057"
06/30/2010,"1.72","2.03","1.55","1.59","257,916,160"
06/29/2010,"1.27","1.67","1.17","1.59","281,749,474"
