Date,Open,High,Low,Close,Volume
04/27/2018,"19.02","19.63","18.92","19.60","65,469,457"
04/26/2018,"18.58","19.05","18.43","19.03","65,340,262"
04/25/2018,"18.90","19.01","18.48","18.71","60,203,672"
04/24/2018,"19.00","19.14","18.56","18.90","85,279,708"
04/23/2018,"19.42","19.44","18.82","18.89","73,400,745"
04/20/2018,"19.68","20.00","19.32","19.35","84,419,007"
04/19/2018,"19.41","20.07","19.24","20.01","91,359,079"
04/18/2018,"19.41","20.02","19.21","19.56","98,365,601"
04/17/2018,"19.26","19.48","18.83","19.18","105,000,453"
04/16/2018,"19.93","19.98","19.27","19.41","95,077,418"
04/13/2018,"20.24","20.26","19.73","20.02","109,908,458"
04/12/2018,"20.15","20.26","19.58","19.61","114,131,637"
04/11/2018,"20.05","20.60","19.98","20.06","112,244,275"
04/10/2018,"19.93","20.47","19.58","20.31","165,364,070"
04/09/2018,"20.02","20.63","19.28","19.31","153,747,293"
04/06/2018,"20.07","20.62","19.70","19.95","202,804,513"
04/05/2018,"19.29","20.42","19.21","20.38","286,816,765"
04/04/2018,"16.85","19.22","16.80","19.13","298,451,557"
04/03/2018,"17.99","18.22","16.97","17.84","282,665,975"
04/02/2018,"17.08","17.36","16.31","16.83","241,709,783"
03/29/2018,"17.10","18.06","16.55","17.74","227,561,499"
03/28/2018,"17.64","17.91","16.81","17.19","315,021,909"
03/27/2018,"20.27","20.28","18.48","18.61","208,080,679"
03/26/2018,"20.49","20.51","19.42","20.28","125,627,739"
03/23/2018,"20.75","20.77","20.03","20.10","99,823,588"
03/22/2018,"20.93","21.25","20.55","20.61","74,096,626"
03/21/2018,"20.68","21.50","20.68","21.10","89,376,257"
03/20/2018,"20.99","21.08","20.58","20.70","71,464,453"
03/19/2018,"21.10","21.38","20.64","20.90","112,264,510"
03/16/2018,"21.73","21.83","21.27","21.42","91,759,264"
03/15/2018,"21.96","22.19","21.41","21.71","98,472,101"
03/14/2018,"22.45","22.65","21.60","21.78","119,510,673"
03/13/2018,"22.99","23.01","22.42","22.79","89,487,167"
03/12/2018,"21.91","23.15","21.77","23.03","123,960,652"
03/09/2018,"21.61","21.90","21.49","21.81","82,601,545"
03/08/2018,"22.19","22.22","21.75","21.94","53,493,715"
03/07/2018,"21.70","22.17","21.45","22.15","75,109,532"
03/06/2018,"22.25","22.42","21.80","21.88","64,286,226"
03/05/2018,"22.16","22.52","21.95","22.22","57,356,594"
03/02/2018,"21.80","22.35","21.53","22.34","76,392,513"
03/01/2018,"23.00","23.24","22.00","22.06","103,284,106"
02/28/2018,"23.50","23.68","22.81","22.87","91,044,964"
02/27/2018,"23.75","24.00","23.33","23.40","71,961,344"
02/26/2018,"23.57","23.93","23.49","23.83","65,099,827"
02/23/2018,"23.19","23.67","23.14","23.47","87,260,895"
02/22/2018,"22.37","23.16","22.32","23.08","104,547,227"
02/21/2018,"22.40","22.65","22.21","22.22","48,294,785"
02/20/2018,"22.30","22.72","22.10","22.32","60,141,587"
02/16/2018,"22.17","22.87","22.11","22.37","84,639,627"
02/15/2018,"21.63","22.27","21.49","22.27","88,693,846"
02/14/2018,"21.39","21.74","21.23","21.49","59,261,206"
02/13/2018,"21.00","21.61","20.83","21.58","68,403,520"
02/12/2018,"21.08","21.21","20.42","21.05","93,417,426"
02/09/2018,"21.33","21.40","19.65","20.69","194,005,999"
02/08/2018,"22.89","23.24","20.97","21.02","154,718,694"
02/07/2018,"22.60","23.07","22.38","23.00","104,538,692"
02/06/2018,"21.68","22.41","21.57","22.26","76,326,648"
02/05/2018,"22.53","22.96","22.20","22.21","66,962,259"
02/02/2018,"23.23","23.46","22.70","22.92","55,572,597"
02/01/2018,"23.40","23.98","23.24","23.28","62,965,370"
01/31/2018,"23.17","23.75","23.01","23.62","93,211,116"
01/30/2018,"23.01","23.22","22.81","23.05","70,765,573"
01/29/2018,"22.66","23.39","22.55","23.30","71,207,293"
01/26/2018,"22.77","22.93","22.38","22.86","68,090,410"
01/25/2018,"23.22","23.28","22.43","22.51","101,104,649"
01/24/2018,"23.64","23.65","22.90","23.06","79,312,251"
01/23/2018,"24.00","24.03","23.40","23.52","81,981,294"
01/22/2018,"23.29","23.86","23.28","23.44","93,155,511"
01/19/2018,"23.00","23.37","22.84","23.33","73,324,620"
01/18/2018,"23.04","23.49","22.92","22.97","85,287,748"
01/17/2018,"22.70","23.27","22.65","23.14","106,552,669"
01/16/2018,"22.50","23.00","22.32","22.67","97,113,850"
01/12/2018,"22.58","22.69","22.24","22.41","72,375,959"
01/11/2018,"22.35","22.99","22.22","22.53","99,682,347"
01/10/2018,"22.15","22.47","22.00","22.32","64,648,956"
01/09/2018,"22.34","22.59","21.83","22.25","107,199,560"
01/08/2018,"21.07","22.47","21.03","22.43","147,891,677"
01/05/2018,"21.11","21.15","20.80","21.11","68,867,771"
01/04/2018,"20.86","21.24","20.38","20.97","149,194,713"
01/03/2018,"21.40","21.68","21.04","21.15","67,822,960"
01/02/2018,"20.80","21.47","20.73","21.37","65,283,682"
